epoch,auc,loss,precision,recall,recall_1,val_auc,val_loss,val_precision,val_recall,val_recall_1
0,1.0,3.710496821440756e-05,0.9994313716888428,0.9991878271102905,1.0,0.9998010396957397,0.0001852156565291807,0.9949475526809692,0.9992193579673767,0.9996097087860107
1,1.0000001192092896,2.7921911168959923e-05,0.9999188184738159,0.9998782277107239,1.0,0.9998011589050293,0.0001752298849169165,0.9949436187744141,0.9984387159347534,0.9996097087860107
2,1.0000001192092896,2.6698931833379902e-05,0.9998369812965393,0.9997962117195129,1.0,0.9998011589050293,0.00016735719691496342,0.9961059093475342,0.9984387159347534,0.9996097087860107
3,1.0000001192092896,2.2572810848942026e-05,0.9998782277107239,0.9997971057891846,1.0,0.9998029470443726,0.00016152180614881217,0.9957181811332703,0.9984387159347534,0.9996097087860107
4,0.9999999403953552,2.4547771317884326e-05,0.9996766448020935,0.9996766448020935,1.0,0.9998029470443726,0.00015273313329089433,0.996493935585022,0.9984387159347534,0.9996097087860107
5,1.0000001192092896,2.0092251361347735e-05,0.9997149705886841,0.9997149705886841,1.0,0.9998030066490173,0.00014224558253772557,0.9964966773986816,0.9992193579673767,0.9996097087860107
6,1.0,1.787857399904169e-05,0.9999593496322632,0.9997966289520264,1.0,0.9998028874397278,0.00020236179989296943,0.9957115054130554,0.9968774318695068,0.9996097087860107
7,0.9999999403953552,1.6808231521281414e-05,0.9997569918632507,0.9997569918632507,1.0,0.999802827835083,0.00023452076129615307,0.9949337244033813,0.9964871406555176,0.9988290667533875
8,1.0,1.4384088899532799e-05,0.9998774528503418,0.9999182820320129,1.0,0.9998027086257935,0.00028093133005313575,0.9949317574501038,0.9960967898368835,0.9988290667533875
9,1.0000001192092896,1.192506078950828e-05,0.999959409236908,0.999959409236908,1.0,0.9998027682304382,0.00023442295787390321,0.9953216314315796,0.9964871406555176,0.9988290667533875
10,1.0,1.841851553763263e-05,0.999634325504303,0.9996749758720398,1.0,0.9998027086257935,0.00023023401445243508,0.9949337244033813,0.9964871406555176,0.9988290667533875
11,1.0,1.8315520719625056e-05,0.9997159838676453,0.9995537996292114,1.0,0.9998028874397278,0.00020537069940473884,0.9957098364830017,0.9964871406555176,0.9988290667533875
12,1.0,1.208695084642386e-05,0.9997972846031189,0.9997972846031189,1.0,0.999800980091095,0.0002877192455343902,0.9953179955482483,0.9957064986228943,0.9980484247207642
13,0.9999999403953552,1.4664230548078194e-05,0.9997150897979736,0.9997150897979736,1.0,0.9998027086257935,0.00027177456649951637,0.9953197836875916,0.9960967898368835,0.9980484247207642
14,1.0000001192092896,1.5799876564415172e-05,0.9996342658996582,0.999674916267395,1.0,0.9994088411331177,0.0003358896356076002,0.9941497445106506,0.994925856590271,0.9976580739021301
15,1.0,2.810794103424996e-05,0.9993929862976074,0.9991908669471741,0.999919056892395,0.9994089007377625,0.00037050366518087685,0.9937597513198853,0.994535505771637,0.9972677826881409
16,0.9999998807907104,1.0923910849669483e-05,0.9999185800552368,0.9999185800552368,1.0,0.999213695526123,0.00040514577995054424,0.9937597513198853,0.994535505771637,0.9964871406555176
17,1.0000001192092896,9.752400728757493e-06,0.9999184608459473,0.9999184608459473,1.0,0.9992136359214783,0.0003594578301999718,0.9949278235435486,0.9953161478042603,0.9964871406555176
18,1.0,1.7293807104579173e-05,0.9996773600578308,0.9996370077133179,1.0,0.999213695526123,0.0003898259892594069,0.9933697581291199,0.9941452145576477,0.9964871406555176
19,0.9999999403953552,8.970661838247906e-06,0.9998775720596313,0.9998775720596313,1.0,0.999409019947052,0.00027682160725817084,0.9957064986228943,0.9957064986228943,0.9976580739021301
20,0.9999998807907104,1.945922485901974e-05,0.9995530247688293,0.9995123744010925,0.9998781085014343,0.9994091391563416,0.0002171358501072973,0.9972667098045349,0.9968774318695068,0.9980484247207642
21,0.9999999403953552,7.863670361984987e-06,0.9999187588691711,0.9999187588691711,1.0,0.9994091391563416,0.00024214557197410613,0.9972667098045349,0.9968774318695068,0.9972677826881409
22,1.0,6.931054031156236e-06,1.0,1.0,1.0,0.9994090795516968,0.00028008598019368947,0.9972667098045349,0.9968774318695068,0.9972677826881409
23,0.9999999403953552,7.88660236139549e-06,0.9999191164970398,0.9998787045478821,1.0,0.999409019947052,0.00032180649577639997,0.994925856590271,0.994925856590271,0.9972677826881409
24,1.0,9.20615730137797e-06,0.9999592900276184,0.9999186396598816,1.0,0.9994090795516968,0.00027718726778402925,0.9957064986228943,0.9957064986228943,0.9972677826881409
25,1.0,7.1272538662014995e-06,0.9999594688415527,0.9999594688415527,1.0,0.9994091391563416,0.00023945311841089278,0.9976571798324585,0.9972677826881409,0.9976580739021301
26,1.0,6.290898454608396e-06,0.9999593496322632,0.9999593496322632,1.0,0.9994092583656311,0.0002025980211328715,0.9976571798324585,0.9972677826881409,0.9980484247207642
27,0.9999999403953552,1.1114118933619466e-05,0.9997562766075134,0.9997156262397766,1.0,0.9994092583656311,0.0001900303177535534,0.9972677826881409,0.9972677826881409,0.9984387159347534
28,0.9999999403953552,1.375541523884749e-05,0.9996337890625,0.9996337890625,0.9999592900276184,0.9994127750396729,0.00017868704162538052,0.9980476498603821,0.9976580739021301,0.9984387159347534
29,0.9999998807907104,2.4458549887640402e-05,0.9993125200271606,0.9993529319763184,0.9999595880508423,0.9994109272956848,0.00022464517678599805,0.9972667098045349,0.9968774318695068,0.9976580739021301
30,0.9999998807907104,1.465166042180499e-05,0.9995928406715393,0.9996742010116577,0.9999592900276184,0.9994109869003296,0.00019406390492804348,0.997268795967102,0.9976580739021301,0.9980484247207642
31,1.0000001192092896,1.356114080408588e-05,0.9997966885566711,0.9997966885566711,0.9999186992645264,0.9994109869003296,0.00019139137293677777,0.9980476498603821,0.9976580739021301,0.9980484247207642
32,1.0000001192092896,1.0431544978928287e-05,0.9998784065246582,0.9997973442077637,1.0,0.9994109869003296,0.0001901468203868717,0.9980476498603821,0.9976580739021301,0.9984387159347534
33,0.9999999403953552,5.770607913291315e-06,0.9999592900276184,0.9999592900276184,1.0,0.9994109869003296,0.00018085162446368486,0.9976571798324585,0.9972677826881409,0.9984387159347534
34,0.9999999403953552,5.658739155478543e-06,0.9999186992645264,0.9999186992645264,1.0,0.9994109869003296,0.00021343000116758049,0.997268795967102,0.9976580739021301,0.9976580739021301
35,1.0,4.992304184270324e-06,1.0,1.0,1.0,0.9994109869003296,0.00019969884306192398,0.9980476498603821,0.9976580739021301,0.9980484247207642
36,0.9999999403953552,5.8003397498396225e-06,1.0,1.0,1.0,0.9994110465049744,0.00020342055358923972,0.9972667098045349,0.9968774318695068,0.9976580739021301
37,1.0,4.134492883167695e-06,1.0,1.0,1.0,0.9994109869003296,0.00020521994156297296,0.9972667098045349,0.9968774318695068,0.9980484247207642
38,1.0,5.103161583974725e-06,1.0,1.0,1.0,0.9994145035743713,0.0001830111868912354,0.9972667098045349,0.9968774318695068,0.9984387159347534
39,1.0,5.150952347321436e-06,0.9999592900276184,0.9999592900276184,1.0,0.9994145035743713,0.00021345374989323318,0.9972667098045349,0.9968774318695068,0.9976580739021301
40,1.0000001192092896,7.2568859650345985e-06,0.9998782277107239,0.9998782277107239,1.0,0.9998047351837158,0.00019021054322365671,0.9972667098045349,0.9968774318695068,0.9976580739021301
41,1.0000001192092896,1.1821125553979073e-05,0.999635636806488,0.9995951652526855,1.0,0.9994145035743713,0.0001972031604964286,0.9972667098045349,0.9968774318695068,0.9976580739021301
42,1.0,1.7706632206682116e-05,0.9997143745422363,0.9996328353881836,0.9998776316642761,0.9994145035743713,0.00019000214524567127,0.9972667098045349,0.9968774318695068,0.9980484247207642
43,0.9999999403953552,7.6102032835478894e-06,0.999959409236908,0.999959409236908,0.999959409236908,0.9994145035743713,0.00023245626653078943,0.9968774318695068,0.9968774318695068,0.9976580739021301
44,1.0000001192092896,3.6961487239750568e-06,1.0,1.0,1.0,0.9994144439697266,0.00021750552696175873,0.9972667098045349,0.9968774318695068,0.9976580739021301
45,1.0000001192092896,3.3653693662927253e-06,1.0,1.0,1.0,0.9994144439697266,0.00021054293029010296,0.9972667098045349,0.9968774318695068,0.9976580739021301
46,1.0,3.4893262181867613e-06,1.0,1.0,1.0,0.9998047947883606,0.00018973964324686676,0.9972667098045349,0.9968774318695068,0.9976580739021301
47,0.9999999403953552,3.1148376820056e-06,1.0,1.0,1.0,0.9998047351837158,0.000160691182827577,0.9976571798324585,0.9972677826881409,0.9976580739021301
48,1.0,3.3747721772670047e-06,1.0,1.0,1.0,0.9998047947883606,0.00015229648852255195,0.9980476498603821,0.9976580739021301,0.9976580739021301
49,0.9999999403953552,3.6098460896027973e-06,1.0,1.0,1.0,0.9998047947883606,0.0001741252635838464,0.9976562261581421,0.9968774318695068,0.9976580739021301
50,0.9999998807907104,1.4366662071552128e-05,0.9995507001876831,0.9996323585510254,1.0,0.9998047947883606,0.00016138855426106602,0.9980476498603821,0.9976580739021301,0.9976580739021301
51,0.9999999403953552,5.585472081293119e-06,0.9998781085014343,0.9998781085014343,1.0,0.9994145035743713,0.00014811413711868227,0.9980476498603821,0.9976580739021301,0.9984387159347534
52,1.0,3.4767883789754706e-06,1.0,1.0,1.0,0.9998048543930054,0.00014082145935390145,0.9976562261581421,0.9968774318695068,0.9984387159347534
53,0.9999998807907104,3.0673904802824836e-06,1.0,1.0,1.0,0.9994145035743713,0.00015612458810210228,0.9980476498603821,0.9976580739021301,0.9980484247207642
54,1.0,3.866025508614257e-06,1.0,1.0,1.0,0.9998047947883606,0.00010854187712538987,0.9980476498603821,0.9976580739021301,0.9984387159347534
55,1.0,2.647137307576486e-06,1.0,1.0,1.0,0.9998047947883606,0.00010001520422520116,0.9976580739021301,0.9976580739021301,0.9992193579673767
56,1.0,2.014974370467826e-06,1.0,1.0,1.0,0.9998048543930054,9.859156853053719e-05,0.9976589679718018,0.9980484247207642,0.9992193579673767
57,1.0,1.9169162897014758e-06,1.0,1.0,1.0,0.9998048543930054,8.521645941073075e-05,0.9984387159347534,0.9984387159347534,0.9992193579673767
58,1.0,1.8554280813987134e-06,1.0,1.0,1.0,0.9998048543930054,8.532665378879756e-05,0.9984387159347534,0.9984387159347534,0.9992193579673767
59,0.9999999403953552,1.8497206610845751e-06,1.0,1.0,1.0,0.9998048543930054,7.521985389757901e-05,0.9992193579673767,0.9992193579673767,0.9992193579673767
60,1.0,1.6469854244860471e-06,1.0,1.0,1.0,0.9998047947883606,7.216066296678036e-05,0.9992193579673767,0.9992193579673767,0.9992193579673767
61,1.0,1.61472371473792e-06,1.0,1.0,1.0,0.9998048543930054,7.568024011561647e-05,0.9992193579673767,0.9992193579673767,0.9992193579673767
62,1.0,1.5594545175190433e-06,1.0,1.0,1.0,0.9998047947883606,6.812572974013165e-05,0.9992193579673767,0.9992193579673767,0.9992193579673767
63,1.0,2.027836217166623e-06,1.0,1.0,1.0,0.9998047947883606,7.226939487736672e-05,0.9992193579673767,0.9992193579673767,0.9992193579673767
64,0.9999999403953552,1.8198985571871162e-06,1.0,1.0,1.0,0.9998048543930054,8.634594269096851e-05,0.9984381198883057,0.9980484247207642,0.9992193579673767
65,1.0,1.6656225625411025e-06,1.0,1.0,1.0,0.9998048543930054,8.579971472499892e-05,0.9984387159347534,0.9984387159347534,0.9992193579673767
66,1.0,1.2347467190920725e-06,1.0,1.0,1.0,0.9998048543930054,8.670338138472289e-05,0.9984381198883057,0.9980484247207642,0.9992193579673767
67,0.9999999403953552,1.2788935919161304e-06,1.0,1.0,1.0,0.9998048543930054,8.185129991034046e-05,0.9992190599441528,0.9988290667533875,0.9992193579673767
68,0.9999998807907104,2.1805217329529114e-06,1.0,1.0,1.0,0.9998047947883606,7.890740380389616e-05,0.9984387159347534,0.9984387159347534,0.9992193579673767
69,0.9999999403953552,9.054561814991757e-06,0.9997565150260925,0.9997159242630005,0.999959409236908,0.9998048543930054,0.00011129456106573343,0.9976580739021301,0.9976580739021301,0.9992193579673767
70,0.9999794363975525,2.7608053642325103e-05,0.9993112683296204,0.9994732141494751,0.9998379349708557,0.999609649181366,7.3235496529378e-05,0.9988294839859009,0.9992193579673767,0.9992193579673767
71,0.9999999403953552,1.2335783139860723e-05,0.9998779892921448,0.9996746778488159,0.9999186396598816,0.9998047947883606,0.00011559818813111633,0.9980476498603821,0.9976580739021301,0.9984387159347534
72,1.0000001192092896,6.05899322181358e-06,0.9999593496322632,0.9998779892921448,1.0,0.9998047947883606,0.00013400320312939584,0.9976580739021301,0.9976580739021301,0.9980484247207642
73,1.0,5.804707598144887e-06,0.9998780488967896,0.9998780488967896,1.0,0.9998048543930054,9.100026363739744e-05,0.9980484247207642,0.9980484247207642,0.9992193579673767
74,0.9999389052391052,2.9846025427104905e-05,0.9995536804199219,0.9995536804199219,0.9997159838676453,0.9998047947883606,9.071015665540472e-05,0.9976580739021301,0.9976580739021301,0.9992193579673767
75,1.0000001192092896,6.7304267759027425e-06,0.9998378157615662,0.9998783469200134,1.0,0.9998047947883606,9.456634143134579e-05,0.9984387159347534,0.9984387159347534,0.9984387159347534
76,0.9999999403953552,1.0013469363912009e-05,0.9997560977935791,0.9997155070304871,0.9999593496322632,0.9998047947883606,0.00011445744166849181,0.9984387159347534,0.9984387159347534,0.9984387159347534
77,0.9999999403953552,2.27671698667109e-05,0.9995941519737244,0.9995941519737244,0.9998376369476318,0.9998012781143188,0.0001455747988075018,0.9976599216461182,0.9984387159347534,0.9984387159347534
78,1.0,8.094602890196256e-06,0.999836802482605,0.9999184012413025,1.0,0.9998047947883606,0.0001553749170852825,0.9976580739021301,0.9976580739021301,0.9980484247207642
79,1.0,2.9431810162350303e-06,1.0,0.9999595880508423,1.0,0.9998047947883606,0.00013679386756848544,0.9976580739021301,0.9976580739021301,0.9984387159347534
80,0.9999999403953552,2.3043307919579092e-06,1.0,1.0,1.0,0.9998048543930054,0.00011515101505210623,0.9980484247207642,0.9980484247207642,0.9984387159347534
